Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring,is_disrupted
T00,F00,C00,SGU,STL,19860,29013,9153,7353,2034,120,96,05:31 -> 08:03,0
T00,F01,C00,STL,BOS,40288,47848,7560,5760,1680,120,96,11:11 -> 13:17,0
T00,F02,C00,BOS,IAH,63299,74850,11551,9751,2567,120,96,17:34 -> 20:47,0
T01,F03,C01,ASE,SAN,19980,25263,5283,3483,1174,120,96,05:33 -> 07:01,0
T01,F04,C01,SAN,SEA,43068,50682,7614,5814,1692,120,96,11:57 -> 14:04,0
T01,F05,C01,SEA,LAX,66776,73688,6912,5112,1536,120,96,18:32 -> 20:28,0
T02,F06,C02,MKE,OAK,20520,33772,13252,11452,2945,120,96,05:42 -> 09:22,0
T02,F07,C02,OAK,PHX,50203,54874,4671,2871,1038,120,96,13:56 -> 15:14,0
T02,F08,C02,PHX,DAB,73762,87113,13351,11551,2967,120,96,20:29 -> 00:11 (+1),0
T03,F09,C03,CMH,DSM,19920,24069,4149,2349,922,120,96,05:32 -> 06:41,0
T03,F10,C03,DSM,PHX,49221,57532,8311,6511,1847,120,96,13:40 -> 15:58,0
T03,F11,C03,PHX,ATL,62252,73722,11470,9670,2549,120,96,17:17 -> 20:28,0
T04,F12,C04,EWB,DEN,20520,33246,12726,10926,2828,120,96,05:42 -> 09:14,0
T04,F13,C04,DEN,MDW,39348,45814,6466,4666,1437,120,96,10:55 -> 12:43,0
T04,F14,C04,MDW,SJC,49230,62505,13275,11475,2950,120,96,13:40 -> 17:21,0
T04,F15,C05,SJC,MCI,66182,76865,10683,8883,2374,120,96,18:23 -> 21:21,0
T05,F16,C06,SGF,TPA,20880,27382,6502,4702,1445,120,96,05:48 -> 07:36,0
T05,F17,C06,TPA,DFW,35621,42335,6714,4914,1492,120,96,09:53 -> 11:45,0
T05,F18,C06,DFW,SAV,67124,73806,6682,4882,1485,120,96,18:38 -> 20:30,0
T06,F19,C07,SBN,LAX,19980,33156,13176,11376,2928,120,96,05:33 -> 09:12,0
T06,F20,C07,LAX,SLC,38945,43215,4270,2470,949,120,96,10:49 -> 12:00,0
T06,F21,C07,SLC,LAX,65029,69299,4270,2470,949,120,96,18:03 -> 19:14,0
T07,F22,C08,MCO,DFW,19980,27099,7119,5319,1582,120,96,05:33 -> 07:31,0
T07,F23,C08,DFW,SFO,42376,52955,10579,8779,2351,120,96,11:46 -> 14:42,0
T07,F24,C08,SFO,HOU,55261,67181,11920,10120,2649,120,96,15:21 -> 18:39,0
T08,F25,C09,ATY,MCI,19980,22932,2952,1152,656,120,96,05:33 -> 06:22,0
T08,F26,C09,MCI,ORD,26416,29327,2911,1111,647,120,96,07:20 -> 08:08,0
T08,F27,C09,ORD,ATL,42057,46449,4392,2592,976,120,96,11:40 -> 12:54,0
T08,F28,C09,ATL,SFB,54336,57121,2785,985,619,120,96,15:05 -> 15:52,0
T08,F29,C09,SFB,ATL,75247,78032,2785,985,619,120,96,20:54 -> 21:40,0
T09,F30,C10,LNK,LAS,20760,28333,7573,5773,1683,120,96,05:46 -> 07:52,0
T09,F31,C10,LAS,LNK,40483,48056,7573,5773,1683,120,96,11:14 -> 13:20,0
T09,F32,C10,LNK,DFW,60892,64870,3978,2178,884,120,96,16:54 -> 18:01,0
T09,F33,C10,DFW,LAS,73957,81580,7623,5823,1694,120,96,20:32 -> 22:39,0
T10,F34,C11,TUL,MIA,20220,28675,8455,6655,1879,120,96,05:37 -> 07:57,0
T10,F35,C11,MIA,IAD,44752,51439,6687,4887,1486,120,96,12:25 -> 14:17,0
T10,F36,C11,IAD,EVV,56335,60304,3969,2169,882,120,96,15:38 -> 16:45,0
T10,F37,C11,EVV,JAN,76017,79063,3046,1246,677,120,96,21:06 -> 21:57,0
T11,F38,C12,DTW,DFW,20520,27657,7137,5337,1586,120,96,05:42 -> 07:40,0
T11,F39,C12,DFW,EWR,47526,57444,9918,8118,2204,120,96,13:12 -> 15:57,0
T11,F40,C12,EWR,STL,79951,86251,6300,4500,1400,120,96,22:12 -> 23:57,0
T11,F41,C12,STL,ATL,88961,92466,3505,1705,779,120,96,00:42 (+1) -> 01:41 (+1),0
T12,F42,C13,ORF,MIA,19800,25618,5818,4018,1293,120,96,05:30 -> 07:06,0
T12,F43,C13,MIA,ORF,34816,40634,5818,4018,1293,120,96,09:40 -> 11:17,0
T12,F44,C13,ORF,CLE,42489,45634,3145,1345,699,120,96,11:48 -> 12:40,0
T12,F45,C13,CLE,CLT,50216,53334,3118,1318,693,120,96,13:56 -> 14:48,0
T12,F46,C13,CLT,CLE,78031,81149,3118,1318,693,120,96,21:40 -> 22:32,0
T13,F47,C14,SMX,DEN,19980,26716,6736,4936,1497,120,96,05:33 -> 07:25,0
T13,F48,C14,DEN,BHM,40704,48534,7830,6030,1740,120,96,11:18 -> 13:28,0
T13,F49,C14,BHM,STL,51285,54259,2974,1174,661,120,96,14:14 -> 15:04,0
T13,F50,C14,STL,PDX,57041,69380,12339,10539,2742,120,96,15:50 -> 19:16,0
T13,F51,C15,PDX,MEM,79895,93296,13401,11601,2978,120,96,22:11 -> 01:54 (+1),0
T14,F52,C16,GRK,SFO,20940,31560,10620,8820,2360,120,96,05:49 -> 08:46,0
T14,F53,C16,SFO,MDW,36856,50252,13396,11596,2977,120,96,10:14 -> 13:57,0
T14,F54,C16,MDW,BOS,54740,60954,6214,4414,1381,120,96,15:12 -> 16:55,0
T14,F55,C17,BOS,MDW,69755,75969,6214,4414,1381,120,96,19:22 -> 21:06,0
T15,F56,C18,CHS,ORD,20700,26208,5508,3708,1224,120,96,05:45 -> 07:16,0
T15,F57,C18,ORD,ATL,28893,33285,4392,2592,976,120,96,08:01 -> 09:14,0
T15,F58,C18,ATL,ORD,38982,43374,4392,2592,976,120,96,10:49 -> 12:02,0
T15,F59,C18,ORD,ATL,68375,72767,4392,2592,976,120,96,18:59 -> 20:12,0
T15,F60,C03,ATL,JFK,79739,85238,5499,3699,1222,120,96,22:08 -> 23:40,0
T16,F61,C19,ABE,MCO,20880,27450,6570,4770,1460,120,96,05:48 -> 07:37,0
T16,F62,C19,MCO,ABE,37639,44209,6570,4770,1460,120,96,10:27 -> 12:16,0
T16,F63,C19,ABE,IAH,66216,75900,9684,7884,2152,120,96,18:23 -> 21:05,0
T17,F64,C20,PSC,PHX,20160,27126,6966,5166,1548,120,96,05:36 -> 07:32,0
T17,F65,C20,PHX,ORD,47585,57993,10408,8608,2313,120,96,13:13 -> 16:06,0
