Tail,Flight,Crew,From,To,SDT,SAT,Flight_time,Cruise_time,Distance,Capacity,Pax,Timestring,is_disrupted
T00,F00,C00,SFO,LAS,23460,26448,2988,1188,664,120,96,06:31 -> 07:20,1
T00,F01,C00,LAS,PHX,28733,30578,1845,45,410,120,96,07:58 -> 08:29,1
T00,F02,C00,PHX,DEN,33078,37434,4356,2556,968,120,96,09:11 -> 10:23,1
T00,F03,C00,DEN,DFW,40140,44784,4644,2844,1032,120,96,11:09 -> 12:26,1
T00,F04,C00,DFW,ATL,47556,52839,5283,3483,1174,120,96,13:12 -> 14:40,1
T00,F05,C00,ATL,DFW,51605,56888,5283,3483,1174,120,96,14:20 -> 15:48,0
T00,F06,C00,DFW,JFK,59209,69262,10053,8253,2234,120,96,16:26 -> 19:14,0
T00,F07,C01,JFK,ORD,72028,77369,5341,3541,1187,120,96,20:00 -> 21:29,0
T00,F08,C01,ORD,CLT,80158,84496,4338,2538,964,120,96,22:15 -> 23:28,0
T00,F09,C01,CLT,ORD,87337,91675,4338,2538,964,120,96,00:15 (+1) -> 01:27 (+1),0
T01,F10,C02,DFW,DEN,20040,24684,4644,2844,1032,120,96,05:34 -> 06:51,0
T01,F11,C02,DEN,ATL,26580,35247,8667,6867,1926,120,96,07:23 -> 09:47,0
T01,F12,C02,ATL,ORD,37708,42100,4392,2592,976,120,96,10:28 -> 11:41,0
T01,F13,C02,ORD,LAX,45056,57665,12609,10809,2802,120,96,12:30 -> 16:01,0
T01,F14,C03,LAX,ORD,60180,72789,12609,10809,2802,120,96,16:43 -> 20:13,0
T01,F15,C03,ORD,LAX,74937,87546,12609,10809,2802,120,96,20:48 -> 00:19 (+1),0
